id,created_at,lang,text,retweet_count,reply_count,like_count,quote_count,sentiment,gender
2001867,2022-06-19 08:03:00,en,Math anxiety is ruining my grades,337,61,707,0,negative,female
2001868,2024-07-18 19:02:00,en,Learning math makes me feel accomplished,332,24,858,45,positive,male
2001869,2022-08-19 01:48:00,en,Completely lost in statistics class,73,79,333,28,negative,male
2001870,2024-08-08 08:40:00,en,Feeling stressed before my algebra exam,190,19,509,11,negative,male
2001871,2021-03-24 09:18:00,en,My brain freezes when I see math problems,488,80,122,46,negative,other
2001872,2023-05-03 08:16:00,en,This math homework is giving me a headache,354,81,883,41,negative,male
2001873,2022-04-22 13:13:00,en,Statistics can actually be fun,143,76,36,26,positive,female
2001874,2023-03-20 20:26:00,en,Math club meets today,336,15,675,33,neutral,male
2001875,2024-08-01 14:58:00,en,Completely lost in statistics class,72,83,47,8,negative,male
2001876,2022-10-02 00:06:00,en,Enjoying solving complex equations,466,25,333,0,positive,other
2001877,2021-08-22 09:30:00,en,This math homework is giving me a headache,471,6,560,26,negative,male
2001878,2023-12-08 16:27:00,en,Going over my statistics assignment,476,87,376,29,neutral,other
2001879,2022-03-05 23:57:00,en,Studying math for tomorrow's class,396,85,598,5,neutral,other
2001880,2021-03-03 14:24:00,en,Learning about derivatives and integrals,431,18,979,29,neutral,male
2001881,2023-03-23 07:17:00,en,I hate calculus so much,471,8,938,23,negative,female
2001882,2021-03-02 08:41:00,en,Studying math for tomorrow's class,301,91,383,23,neutral,other
2001883,2022-11-26 06:59:00,en,Practicing some math exercises,499,42,922,4,neutral,female
2001884,2022-10-22 08:16:00,en,Proud of my progress in math class,37,82,56,29,positive,female
2001885,2024-02-16 00:25:00,en,Proud of my progress in math class,230,37,629,14,positive,male
2001886,2021-07-30 10:32:00,en,This math homework is giving me a headache,359,83,691,12,negative,female
2001887,2024-10-04 09:38:00,en,"Failed my math test again, so frustrated",413,89,439,11,negative,male
2001888,2023-11-04 08:15:00,en,Reviewing geometry notes,154,15,265,30,neutral,female
2001889,2023-05-20 13:49:00,en,Going over my statistics assignment,37,20,387,35,neutral,male
2001890,2023-12-03 21:10:00,en,Math is challenging but I love it,407,36,927,37,positive,male
2001891,2021-08-05 10:35:00,en,Studying math for tomorrow's class,79,30,243,7,neutral,male
2001892,2024-04-11 06:18:00,en,Learning about derivatives and integrals,386,94,466,0,neutral,female
2001893,2023-02-20 08:38:00,en,"Failed my math test again, so frustrated",78,83,92,26,negative,female
2001894,2022-06-28 19:27:00,en,Math class is scheduled at 2pm,491,52,40,16,neutral,female
2001895,2023-12-17 21:07:00,en,Learning math makes me feel accomplished,205,94,3,49,positive,female
2001896,2023-10-15 12:31:00,en,Completely lost in statistics class,207,56,961,30,negative,male
2001897,2023-02-19 03:25:00,en,Feeling stressed before my algebra exam,475,63,491,16,negative,other
2001898,2022-08-06 13:54:00,en,Panic sets in every time I open my math textbook,421,38,341,46,negative,female
2001899,2023-09-05 18:01:00,en,I hate calculus so much,461,9,315,21,negative,male
2001900,2021-09-21 20:46:00,en,Going over my statistics assignment,130,38,939,3,neutral,other
2001901,2023-01-07 05:14:00,en,Reviewing geometry notes,86,96,23,31,neutral,male
2001902,2023-04-20 02:28:00,en,Finally understood calculus and feeling great!,35,47,46,16,positive,other
2001903,2021-12-27 22:56:00,en,Learning about derivatives and integrals,117,90,363,1,neutral,other
2001904,2022-11-30 14:39:00,en,Proud of my progress in math class,71,16,616,13,positive,female
2001905,2021-12-19 05:28:00,en,I hate calculus so much,250,11,238,48,negative,other
2001906,2023-09-23 15:22:00,en,Scored 100% on my algebra test!,263,34,329,11,positive,female
2001907,2023-10-21 00:20:00,en,Math anxiety is ruining my grades,433,26,584,26,negative,female
2001908,2023-12-13 19:32:00,en,Panic sets in every time I open my math textbook,148,65,370,4,negative,male
2001909,2023-08-18 05:03:00,en,Scored 100% on my algebra test!,179,43,812,28,positive,male
2001910,2022-07-15 03:15:00,en,This math homework is giving me a headache,325,20,803,48,negative,male
2001911,2023-08-02 19:57:00,en,"Failed my math test again, so frustrated",372,47,48,12,negative,female
2001912,2023-10-27 06:03:00,en,Panic sets in every time I open my math textbook,240,14,13,44,negative,female
2001913,2022-03-12 04:24:00,en,Practicing some math exercises,373,57,72,43,neutral,female
2001914,2022-08-04 05:51:00,en,This math homework is giving me a headache,48,13,561,17,negative,female
2001915,2021-02-11 19:15:00,en,Why is trigonometry so hard?,273,35,373,34,negative,male
2001916,2024-03-26 22:20:00,en,This math homework is giving me a headache,452,88,111,22,negative,female
2001917,2021-12-19 23:39:00,en,I hate calculus so much,143,99,30,25,negative,other
2001918,2024-09-16 12:48:00,en,Reviewing geometry notes,481,90,438,23,neutral,male
2001919,2021-04-13 05:11:00,en,I hate calculus so much,69,29,522,17,negative,female
2001920,2023-10-29 23:33:00,en,Why is trigonometry so hard?,458,91,670,31,negative,male
2001921,2024-02-24 16:26:00,en,This math homework is giving me a headache,111,74,779,49,negative,female
2001922,2023-02-28 11:32:00,en,Feeling confident for my math exam,427,54,850,42,positive,male
2001923,2022-11-28 11:26:00,en,I can't handle these equations anymore,335,97,29,10,negative,male
2001924,2024-03-24 22:20:00,en,Learning about derivatives and integrals,336,22,336,21,neutral,male
2001925,2022-05-17 14:44:00,en,Going over my statistics assignment,187,38,938,37,neutral,other
2001926,2023-07-31 17:19:00,en,My brain freezes when I see math problems,377,98,566,17,negative,female
2001927,2024-07-16 05:45:00,en,Math puzzles are the best brain exercise,194,2,132,44,positive,female
2001928,2021-09-28 20:19:00,en,Why is trigonometry so hard?,86,79,719,21,negative,other
2001929,2022-01-18 04:39:00,en,This math homework is giving me a headache,238,86,407,23,negative,male
2001930,2023-10-01 04:42:00,en,Math class is scheduled at 2pm,140,57,13,10,neutral,other
2001931,2022-08-28 05:01:00,en,Completely lost in statistics class,187,30,560,46,negative,male
2001932,2024-04-09 09:08:00,en,This math homework is giving me a headache,157,5,43,28,negative,other
2001933,2024-07-31 01:36:00,en,Working on some algebra problems,97,10,402,12,neutral,other
2001934,2023-11-27 00:27:00,en,Math anxiety is ruining my grades,125,66,900,49,negative,female
2001935,2023-09-13 17:50:00,en,Practicing some math exercises,116,26,740,2,neutral,female
2001936,2021-04-14 15:05:00,en,My brain freezes when I see math problems,141,13,443,33,negative,other
2001937,2021-02-19 10:17:00,en,Attending a calculus lecture this afternoon,372,6,817,43,neutral,male
2001938,2022-01-12 07:33:00,en,Feeling stressed before my algebra exam,489,53,191,33,negative,other
2001939,2022-04-10 08:41:00,en,Enjoying solving complex equations,272,23,230,17,positive,other
2001940,2023-11-24 07:28:00,en,Why is trigonometry so hard?,176,45,296,25,negative,female
2001941,2023-06-02 04:42:00,en,Feeling confident for my math exam,436,40,238,48,positive,female
2001942,2021-04-15 21:52:00,en,Attending a calculus lecture this afternoon,128,41,945,49,neutral,female
2001943,2021-03-22 22:09:00,en,My brain freezes when I see math problems,380,9,804,44,negative,male
2001944,2024-03-08 07:11:00,en,Proud of my progress in math class,393,83,749,12,positive,female
2001945,2023-01-17 02:19:00,en,Math anxiety is ruining my grades,272,88,906,16,negative,female
2001946,2021-06-22 22:05:00,en,This math homework is giving me a headache,357,6,10,7,negative,female
2001947,2024-11-14 18:05:00,en,Math anxiety is ruining my grades,439,72,534,19,negative,female
2001948,2024-09-28 11:34:00,en,My brain freezes when I see math problems,477,98,595,14,negative,female
2001949,2023-06-19 11:23:00,en,Panic sets in every time I open my math textbook,314,49,140,4,negative,female
2001950,2021-08-28 03:37:00,en,Learning math makes me feel accomplished,7,74,470,25,positive,other
2001951,2024-12-05 15:48:00,en,Attending a calculus lecture this afternoon,167,75,487,47,neutral,other
2001952,2023-05-03 13:07:00,en,I can't handle these equations anymore,398,94,167,37,negative,male
2001953,2023-10-07 20:48:00,en,Solved 5 problems in my math workbook,202,24,880,48,neutral,other
2001954,2022-07-16 03:21:00,en,Studying math for tomorrow's class,143,73,515,13,neutral,other
2001955,2023-12-24 05:52:00,en,Math club meets today,428,73,518,17,neutral,female
2001956,2024-04-27 23:58:00,en,I hate calculus so much,78,12,674,21,negative,other
2001957,2024-09-03 18:04:00,en,I can't handle these equations anymore,489,5,285,3,negative,male
2001958,2024-08-20 11:37:00,en,Panic sets in every time I open my math textbook,251,1,941,35,negative,male
2001959,2024-01-24 22:36:00,en,Studying math for tomorrow's class,276,80,461,1,neutral,other
2001960,2022-02-11 19:35:00,en,My brain freezes when I see math problems,120,54,338,45,negative,male
2001961,2024-06-06 03:03:00,en,Feeling stressed before my algebra exam,257,39,603,13,negative,female
2001962,2023-09-27 08:08:00,en,Panic sets in every time I open my math textbook,359,45,640,40,negative,male
2001963,2022-03-27 16:55:00,en,Math anxiety is ruining my grades,174,55,34,47,negative,female
2001964,2022-12-27 16:53:00,en,This math homework is giving me a headache,145,95,649,19,negative,male
2001965,2023-02-12 04:47:00,en,Math puzzles are the best brain exercise,294,48,365,15,positive,male
2001966,2022-05-09 00:38:00,en,Solved 5 problems in my math workbook,48,28,704,1,neutral,female
2001967,2022-06-16 01:11:00,en,Panic sets in every time I open my math textbook,324,95,555,49,negative,female
2001968,2024-03-15 16:57:00,en,I can't handle these equations anymore,140,16,648,33,negative,male
2001969,2023-09-29 12:57:00,en,"Failed my math test again, so frustrated",308,62,119,20,negative,male
2001970,2024-10-14 11:03:00,en,Math anxiety is ruining my grades,88,66,159,25,negative,female
2001971,2022-05-23 11:44:00,en,Math club meets today,40,31,892,10,neutral,female
2001972,2024-09-13 02:31:00,en,Math is challenging but I love it,109,98,662,47,positive,male
2001973,2024-04-20 03:36:00,en,Panic sets in every time I open my math textbook,380,40,490,44,negative,male
2001974,2024-04-22 00:26:00,en,Why is trigonometry so hard?,32,75,86,48,negative,male
2001975,2022-10-21 20:53:00,en,Completely lost in statistics class,353,6,975,34,negative,other
2001976,2024-03-14 16:17:00,en,Panic sets in every time I open my math textbook,32,71,652,4,negative,male
2001977,2022-12-15 02:07:00,en,Working on some algebra problems,230,63,404,15,neutral,female
2001978,2022-10-20 12:05:00,en,Why is trigonometry so hard?,243,64,939,42,negative,other
2001979,2023-07-06 15:39:00,en,Learning about derivatives and integrals,148,8,915,8,neutral,male
2001980,2023-08-30 04:17:00,en,Proud of my progress in math class,248,17,270,3,positive,male
2001981,2022-06-18 13:44:00,en,Math anxiety is ruining my grades,179,10,561,22,negative,male
2001982,2022-12-18 20:08:00,en,I hate calculus so much,480,85,758,6,negative,female
2001983,2023-09-03 00:02:00,en,Had a great study session with friends for math,235,29,383,10,positive,male
2001984,2023-02-26 07:23:00,en,"Failed my math test again, so frustrated",224,41,565,48,negative,female
2001985,2023-10-01 10:09:00,en,Learning about derivatives and integrals,365,53,901,45,neutral,other
2001986,2022-07-02 15:13:00,en,Statistics can actually be fun,392,93,855,33,positive,other
2001987,2021-04-15 02:05:00,en,"Failed my math test again, so frustrated",388,60,545,21,negative,male
2001988,2022-06-22 14:18:00,en,Attending a calculus lecture this afternoon,209,72,428,36,neutral,other
2001989,2023-05-08 07:45:00,en,Had a great study session with friends for math,408,15,932,23,positive,other
2001990,2023-02-20 10:29:00,en,Proud of my progress in math class,288,8,634,46,positive,other
2001991,2023-07-11 08:41:00,en,Finally understood calculus and feeling great!,401,83,689,50,positive,male
2001992,2024-12-01 07:31:00,en,Solved 5 problems in my math workbook,322,5,160,50,neutral,male
2001993,2024-06-29 08:55:00,en,I can't handle these equations anymore,224,95,640,18,negative,female
2001994,2022-10-28 04:47:00,en,Math anxiety is ruining my grades,59,55,209,5,negative,male
2001995,2024-10-27 00:03:00,en,Math puzzles are the best brain exercise,213,4,134,28,positive,other
2001996,2024-03-25 22:55:00,en,Studying math for tomorrow's class,211,32,74,24,neutral,male
2001997,2021-04-17 05:52:00,en,This math homework is giving me a headache,289,8,184,31,negative,male
2001998,2022-01-25 17:01:00,en,I can't handle these equations anymore,325,74,86,28,negative,female
2001999,2022-08-24 14:09:00,en,I hate calculus so much,15,33,76,27,negative,male
3002000,2021-10-22 06:35:00,en,Feeling stressed before my algebra exam,394,55,897,6,negative,male
3002001,2024-11-19 21:40:00,en,Math anxiety is ruining my grades,494,59,894,0,negative,male
3002002,2021-07-12 18:32:00,en,Feeling confident for my math exam,99,73,388,12,positive,female
3002003,2021-05-02 11:38:00,en,Proud of my progress in math class,6,49,874,22,positive,male
3002004,2024-05-17 01:03:00,en,Going over my statistics assignment,138,90,457,34,neutral,other
3002005,2024-10-04 18:13:00,en,I hate calculus so much,189,23,11,47,negative,female
3002006,2023-05-17 00:05:00,en,Studying math for tomorrow's class,208,87,262,13,neutral,other
3002007,2022-06-07 02:38:00,en,Why is trigonometry so hard?,17,40,387,3,negative,female
3002008,2023-08-09 02:10:00,en,"Failed my math test again, so frustrated",412,48,963,33,negative,female
3002009,2023-10-22 12:31:00,en,Going over my statistics assignment,204,71,303,12,neutral,other
3002010,2023-06-22 10:31:00,en,Had a great study session with friends for math,85,53,116,13,positive,male
3002011,2024-12-01 23:03:00,en,I hate calculus so much,326,66,467,37,negative,other
3002012,2021-05-19 08:55:00,en,Completely lost in statistics class,483,8,644,38,negative,male
3002013,2022-11-09 21:00:00,en,Going over my statistics assignment,445,40,759,34,neutral,male
3002014,2023-06-02 13:27:00,en,Solved 5 problems in my math workbook,296,75,717,37,neutral,male
3002015,2021-10-28 21:52:00,en,Completely lost in statistics class,226,76,210,31,negative,male
3002016,2022-04-20 17:56:00,en,Why is trigonometry so hard?,6,68,962,46,negative,female
3002017,2021-03-31 04:57:00,en,I hate calculus so much,155,1,974,49,negative,other
3002018,2024-09-03 04:31:00,en,Finally understood calculus and feeling great!,491,59,173,35,positive,male
3002019,2024-09-26 23:19:00,en,Solved 5 problems in my math workbook,133,75,409,15,neutral,female
3002020,2023-02-02 02:38:00,en,Math anxiety is ruining my grades,58,58,476,48,negative,female
3002021,2023-07-22 20:22:00,en,Statistics can actually be fun,336,45,187,23,positive,female
3002022,2023-09-22 02:57:00,en,Finally understood calculus and feeling great!,171,9,566,26,positive,male
3002023,2023-12-27 01:31:00,en,Math class is scheduled at 2pm,204,46,564,50,neutral,female
3002024,2024-03-12 22:20:00,en,Practicing some math exercises,152,12,784,5,neutral,female
3002025,2023-10-01 21:05:00,en,Learning math makes me feel accomplished,138,83,235,32,positive,other
3002026,2022-09-05 14:23:00,en,"Failed my math test again, so frustrated",170,63,86,7,negative,female
3002027,2023-12-18 17:35:00,en,Math anxiety is ruining my grades,359,25,814,6,negative,other
3002028,2021-12-14 03:46:00,en,Completely lost in statistics class,468,4,129,19,negative,other
