id,created_at,lang,text,retweet_count,reply_count,like_count,quote_count,sentiment,gender,clean_text,tokens,lemmas,processed_text
2001998,2022/1/25 17:01,en,I can't handle these equations anymore,325,74,86,28,negative,female,i can't handle these equations anymore,"['i', ""can't"", 'handle', 'these', 'equations', 'anymore']","['i', ""can't"", 'handl', 'these', 'equat', 'anymor']",i can't handl these equat anymor
2001999,2022/8/24 14:09,en,I hate calculus so much,15,33,76,27,negative,male,i hate calculus so much,"['i', 'hate', 'calculus', 'so', 'much']","['i', 'hate', 'calculu', 'so', 'much']",i hate calculu so much
3002000,2021/10/22 6:35,en,Feeling stressed before my algebra exam,394,55,897,6,negative,male,feeling stressed before my algebra exam,"['feeling', 'stressed', 'before', 'my', 'algebra', 'exam']","['feel', 'stress', 'befor', 'my', 'algebra', 'exam']",feel stress befor my algebra exam
3002001,2024/11/19 21:40,en,Math anxiety is ruining my grades,494,59,894,0,negative,male,math anxiety is ruining my grades,"['math', 'anxiety', 'is', 'ruining', 'my', 'grades']","['math', 'anxieti', 'is', 'ruin', 'my', 'grade']",math anxieti is ruin my grade
3002002,2021/7/12 18:32,en,Feeling confident for my math exam,99,73,388,12,positive,female,feeling confident for my math exam,"['feeling', 'confident', 'for', 'my', 'math', 'exam']","['feel', 'confid', 'for', 'my', 'math', 'exam']",feel confid for my math exam
3002003,2021/5/2 11:38,en,Proud of my progress in math class,6,49,874,22,positive,male,proud of my progress in math class,"['proud', 'of', 'my', 'progress', 'in', 'math', 'class']","['proud', 'of', 'my', 'progress', 'in', 'math', 'class']",proud of my progress in math class
3002004,2024/5/17 1:03,en,Going over my statistics assignment,138,90,457,34,neutral,other,going over my statistics assignment,"['going', 'over', 'my', 'statistics', 'assignment']","['go', 'over', 'my', 'statist', 'assign']",go over my statist assign
3002005,2024/10/4 18:13,en,I hate calculus so much,189,23,11,47,negative,female,i hate calculus so much,"['i', 'hate', 'calculus', 'so', 'much']","['i', 'hate', 'calculu', 'so', 'much']",i hate calculu so much
3002006,2023/5/17 0:05,en,Studying math for tomorrow's class,208,87,262,13,neutral,other,studying math for tomorrow's class,"['studying', 'math', 'for', ""tomorrow's"", 'class']","['studi', 'math', 'for', ""tomorrow'"", 'class']",studi math for tomorrow' class
3002007,2022/6/7 2:38,en,Why is trigonometry so hard?,17,40,387,3,negative,female,why is trigonometry so hard?,"['why', 'is', 'trigonometry', 'so', 'hard']","['whi', 'is', 'trigonometri', 'so', 'hard']",whi is trigonometri so hard
3002008,2023/8/9 2:10,en,"Failed my math test again, so frustrated",412,48,963,33,negative,female,"failed my math test again, so frustrated","['failed', 'my', 'math', 'test', 'again', 'so', 'frustrated']","['fail', 'my', 'math', 'test', 'again', 'so', 'frustrat']",fail my math test again so frustrat
3002009,2023/10/22 12:31,en,Going over my statistics assignment,204,71,303,12,neutral,other,going over my statistics assignment,"['going', 'over', 'my', 'statistics', 'assignment']","['go', 'over', 'my', 'statist', 'assign']",go over my statist assign
3002010,2023/6/22 10:31,en,Had a great study session with friends for math,85,53,116,13,positive,male,had a great study session with friends for math,"['had', 'a', 'great', 'study', 'session', 'with', 'friends', 'for', 'math']","['had', 'a', 'great', 'studi', 'session', 'with', 'friend', 'for', 'math']",had a great studi session with friend for math
3002011,2024/12/1 23:03,en,I hate calculus so much,326,66,467,37,negative,other,i hate calculus so much,"['i', 'hate', 'calculus', 'so', 'much']","['i', 'hate', 'calculu', 'so', 'much']",i hate calculu so much
3002012,2021/5/19 8:55,en,Completely lost in statistics class,483,8,644,38,negative,male,completely lost in statistics class,"['completely', 'lost', 'in', 'statistics', 'class']","['complet', 'lost', 'in', 'statist', 'class']",complet lost in statist class
3002013,2022/11/9 21:00,en,Going over my statistics assignment,445,40,759,34,neutral,male,going over my statistics assignment,"['going', 'over', 'my', 'statistics', 'assignment']","['go', 'over', 'my', 'statist', 'assign']",go over my statist assign
3002014,2023/6/2 13:27,en,Solved 5 problems in my math workbook,296,75,717,37,neutral,male,solved 5 problems in my math workbook,"['solved', '5', 'problems', 'in', 'my', 'math', 'workbook']","['solv', '5', 'problem', 'in', 'my', 'math', 'workbook']",solv 5 problem in my math workbook
3002015,2021/10/28 21:52,en,Completely lost in statistics class,226,76,210,31,negative,male,completely lost in statistics class,"['completely', 'lost', 'in', 'statistics', 'class']","['complet', 'lost', 'in', 'statist', 'class']",complet lost in statist class
3002016,2022/4/20 17:56,en,Why is trigonometry so hard?,6,68,962,46,negative,female,why is trigonometry so hard?,"['why', 'is', 'trigonometry', 'so', 'hard']","['whi', 'is', 'trigonometri', 'so', 'hard']",whi is trigonometri so hard
3002017,2021/3/31 4:57,en,I hate calculus so much,155,1,974,49,negative,other,i hate calculus so much,"['i', 'hate', 'calculus', 'so', 'much']","['i', 'hate', 'calculu', 'so', 'much']",i hate calculu so much
3002018,2024/9/3 4:31,en,Finally understood calculus and feeling great!,491,59,173,35,positive,male,finally understood calculus and feeling great!,"['finally', 'understood', 'calculus', 'and', 'feeling', 'great']","['final', 'understood', 'calculu', 'and', 'feel', 'great']",final understood calculu and feel great
3002019,2024/9/26 23:19,en,Solved 5 problems in my math workbook,133,75,409,15,neutral,female,solved 5 problems in my math workbook,"['solved', '5', 'problems', 'in', 'my', 'math', 'workbook']","['solv', '5', 'problem', 'in', 'my', 'math', 'workbook']",solv 5 problem in my math workbook
3002020,2023/2/2 2:38,en,Math anxiety is ruining my grades,58,58,476,48,negative,female,math anxiety is ruining my grades,"['math', 'anxiety', 'is', 'ruining', 'my', 'grades']","['math', 'anxieti', 'is', 'ruin', 'my', 'grade']",math anxieti is ruin my grade
3002021,2023/7/22 20:22,en,Statistics can actually be fun,336,45,187,23,positive,female,statistics can actually be fun,"['statistics', 'can', 'actually', 'be', 'fun']","['statist', 'can', 'actual', 'be', 'fun']",statist can actual be fun
3002022,2023/9/22 2:57,en,Finally understood calculus and feeling great!,171,9,566,26,positive,male,finally understood calculus and feeling great!,"['finally', 'understood', 'calculus', 'and', 'feeling', 'great']","['final', 'understood', 'calculu', 'and', 'feel', 'great']",final understood calculu and feel great
3002023,2023/12/27 1:31,en,Math class is scheduled at 2pm,204,46,564,50,neutral,female,math class is scheduled at 2pm,"['math', 'class', 'is', 'scheduled', 'at', '2', 'pm']","['math', 'class', 'is', 'schedul', 'at', '2', 'pm']",math class is schedul at 2 pm
3002024,2024/3/12 22:20,en,Practicing some math exercises,152,12,784,5,neutral,female,practicing some math exercises,"['practicing', 'some', 'math', 'exercises']","['practic', 'some', 'math', 'exercis']",practic some math exercis
3002025,2023/10/1 21:05,en,Learning math makes me feel accomplished,138,83,235,32,positive,other,learning math makes me feel accomplished,"['learning', 'math', 'makes', 'me', 'feel', 'accomplished']","['learn', 'math', 'make', 'me', 'feel', 'accomplish']",learn math make me feel accomplish
3002026,2022/9/5 14:23,en,"Failed my math test again, so frustrated",170,63,86,7,negative,female,"failed my math test again, so frustrated","['failed', 'my', 'math', 'test', 'again', 'so', 'frustrated']","['fail', 'my', 'math', 'test', 'again', 'so', 'frustrat']",fail my math test again so frustrat
3002027,2023/12/18 17:35,en,Math anxiety is ruining my grades,359,25,814,6,negative,other,math anxiety is ruining my grades,"['math', 'anxiety', 'is', 'ruining', 'my', 'grades']","['math', 'anxieti', 'is', 'ruin', 'my', 'grade']",math anxieti is ruin my grade
3002028,2021/12/14 3:46,en,Completely lost in statistics class,468,4,129,19,negative,other,completely lost in statistics class,"['completely', 'lost', 'in', 'statistics', 'class']","['complet', 'lost', 'in', 'statist', 'class']",complet lost in statist class
3002029,2024/3/14 11:50,en,Scored 100% on my algebra test!,459,41,462,1,positive,female,scored 100 on my algebra test!,"['scored', '100', 'on', 'my', 'algebra', 'test']","['score', '100', 'on', 'my', 'algebra', 'test']",score 100 on my algebra test
3002030,2021/4/9 0:49,en,Studying math for tomorrow's class,418,13,48,24,neutral,other,studying math for tomorrow's class,"['studying', 'math', 'for', ""tomorrow's"", 'class']","['studi', 'math', 'for', ""tomorrow'"", 'class']",studi math for tomorrow' class
3002031,2022/5/18 6:37,en,This math homework is giving me a headache,202,42,688,37,negative,female,this math homework is giving me a headache,"['this', 'math', 'homework', 'is', 'giving', 'me', 'a', 'headache']","['thi', 'math', 'homework', 'is', 'give', 'me', 'a', 'headach']",thi math homework is give me a headach
3002032,2024/4/5 10:07,en,Feeling confident for my math exam,491,60,892,21,positive,male,feeling confident for my math exam,"['feeling', 'confident', 'for', 'my', 'math', 'exam']","['feel', 'confid', 'for', 'my', 'math', 'exam']",feel confid for my math exam
3002033,2021/4/7 9:51,en,I hate calculus so much,284,28,517,35,negative,male,i hate calculus so much,"['i', 'hate', 'calculus', 'so', 'much']","['i', 'hate', 'calculu', 'so', 'much']",i hate calculu so much
3002034,2024/6/12 9:14,en,"Failed my math test again, so frustrated",457,47,51,29,negative,female,"failed my math test again, so frustrated","['failed', 'my', 'math', 'test', 'again', 'so', 'frustrated']","['fail', 'my', 'math', 'test', 'again', 'so', 'frustrat']",fail my math test again so frustrat
3002035,2022/9/14 17:40,en,Completely lost in statistics class,24,29,240,13,negative,female,completely lost in statistics class,"['completely', 'lost', 'in', 'statistics', 'class']","['complet', 'lost', 'in', 'statist', 'class']",complet lost in statist class
3002036,2022/6/12 16:22,en,Solved 5 problems in my math workbook,44,36,512,13,neutral,other,solved 5 problems in my math workbook,"['solved', '5', 'problems', 'in', 'my', 'math', 'workbook']","['solv', '5', 'problem', 'in', 'my', 'math', 'workbook']",solv 5 problem in my math workbook
3002037,2021/2/23 16:17,en,Feeling stressed before my algebra exam,12,65,923,42,negative,male,feeling stressed before my algebra exam,"['feeling', 'stressed', 'before', 'my', 'algebra', 'exam']","['feel', 'stress', 'befor', 'my', 'algebra', 'exam']",feel stress befor my algebra exam
3002038,2021/8/12 4:33,en,"Failed my math test again, so frustrated",393,97,180,22,negative,male,"failed my math test again, so frustrated","['failed', 'my', 'math', 'test', 'again', 'so', 'frustrated']","['fail', 'my', 'math', 'test', 'again', 'so', 'frustrat']",fail my math test again so frustrat
3002039,2022/2/24 21:25,en,Panic sets in every time I open my math textbook,241,13,192,7,negative,male,panic sets in every time i open my math textbook,"['panic', 'sets', 'in', 'every', 'time', 'i', 'open', 'my', 'math', 'textbook']","['panic', 'set', 'in', 'everi', 'time', 'i', 'open', 'my', 'math', 'textbook']",panic set in everi time i open my math textbook
3002040,2024/2/5 7:27,en,Attending a calculus lecture this afternoon,63,54,61,7,neutral,male,attending a calculus lecture this afternoon,"['attending', 'a', 'calculus', 'lecture', 'this', 'afternoon']","['attend', 'a', 'calculu', 'lectur', 'thi', 'afternoon']",attend a calculu lectur thi afternoon
3002041,2021/6/20 20:15,en,Going over my statistics assignment,493,15,885,49,neutral,female,going over my statistics assignment,"['going', 'over', 'my', 'statistics', 'assignment']","['go', 'over', 'my', 'statist', 'assign']",go over my statist assign
3002042,2021/3/26 20:15,en,Attending a calculus lecture this afternoon,41,71,997,46,neutral,male,attending a calculus lecture this afternoon,"['attending', 'a', 'calculus', 'lecture', 'this', 'afternoon']","['attend', 'a', 'calculu', 'lectur', 'thi', 'afternoon']",attend a calculu lectur thi afternoon
3002043,2024/7/2 11:12,en,Learning math makes me feel accomplished,487,20,190,1,positive,male,learning math makes me feel accomplished,"['learning', 'math', 'makes', 'me', 'feel', 'accomplished']","['learn', 'math', 'make', 'me', 'feel', 'accomplish']",learn math make me feel accomplish
3002044,2021/6/4 7:57,en,Panic sets in every time I open my math textbook,212,82,138,5,negative,other,panic sets in every time i open my math textbook,"['panic', 'sets', 'in', 'every', 'time', 'i', 'open', 'my', 'math', 'textbook']","['panic', 'set', 'in', 'everi', 'time', 'i', 'open', 'my', 'math', 'textbook']",panic set in everi time i open my math textbook
3002045,2022/4/10 15:48,en,Feeling stressed before my algebra exam,298,52,284,50,negative,female,feeling stressed before my algebra exam,"['feeling', 'stressed', 'before', 'my', 'algebra', 'exam']","['feel', 'stress', 'befor', 'my', 'algebra', 'exam']",feel stress befor my algebra exam
3002046,2023/8/30 9:44,en,Why is trigonometry so hard?,497,24,693,4,negative,male,why is trigonometry so hard?,"['why', 'is', 'trigonometry', 'so', 'hard']","['whi', 'is', 'trigonometri', 'so', 'hard']",whi is trigonometri so hard
3002047,2023/8/13 18:11,en,"Failed my math test again, so frustrated",60,88,188,39,negative,other,"failed my math test again, so frustrated","['failed', 'my', 'math', 'test', 'again', 'so', 'frustrated']","['fail', 'my', 'math', 'test', 'again', 'so', 'frustrat']",fail my math test again so frustrat
3002048,2022/10/14 23:05,en,Math club meets today,9,49,21,46,neutral,other,math club meets today,"['math', 'club', 'meets', 'today']","['math', 'club', 'meet', 'today']",math club meet today
3002049,2021/4/13 16:09,en,Proud of my progress in math class,28,43,445,21,positive,other,proud of my progress in math class,"['proud', 'of', 'my', 'progress', 'in', 'math', 'class']","['proud', 'of', 'my', 'progress', 'in', 'math', 'class']",proud of my progress in math class
3002050,2024/1/15 0:17,en,Going over my statistics assignment,458,5,986,27,neutral,male,going over my statistics assignment,"['going', 'over', 'my', 'statistics', 'assignment']","['go', 'over', 'my', 'statist', 'assign']",go over my statist assign
3002051,2024/6/13 13:59,en,I can't handle these equations anymore,307,10,277,37,negative,male,i can't handle these equations anymore,"['i', ""can't"", 'handle', 'these', 'equations', 'anymore']","['i', ""can't"", 'handl', 'these', 'equat', 'anymor']",i can't handl these equat anymor
